flow_duration,fwd_packets,bwd_packets,flow_bytes_per_sec,flow_pkts_per_sec,fwd_pkt_len_mean,bwd_pkt_len_mean,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt
0.9567167074722633,518,4,432888.02079184045,522.1809659732695,907,46,0,380,27
0.7461804641877058,628,3,669941.7036395635,632.0204751316637,1314,0,0,487,83
1.2200993561788234,972,1,1171274.8048810146,972.8196053829025,1101,38,0,318,46
1.0630377538318811,611,4,732797.2593266919,614.762801448567,1299,35,0,185,77
0.1494358969163347,708,0,861636.0,708.0,1236,19,0,174,35
0.3084432704654225,1514,2,1368435.757081955,1520.4841745355056,1497,3,0,210,23
1.1108993134838319,1035,2,988070.727048226,1036.800343177572,1268,39,0,458,40
0.14069993248153523,1441,3,1443311.7862182776,1462.3219718523583,856,44,0,119,36
0.9234831737277467,1015,4,1350614.1408428221,1019.3314270511866,1314,23,0,328,99
0.41561425764917137,999,3,1343301.339288872,1006.2182316770576,961,29,0,181,38
0.47774900817950006,559,2,629642.2818252213,563.1862985914322,1010,21,0,251,95
1.1988557679560545,1497,4,1227275.2690976316,1500.3365147892807,1231,44,0,327,74
1.1297078490825527,980,1,1399723.1584361913,980.885184608403,912,27,0,350,66
1.4976865159501296,1519,4,1460803.9544451423,1521.6707858803566,1200,5,0,359,39
1.1999122653123249,898,3,787037.1597619243,900.5001827939637,936,25,0,499,88
0.3582667543870951,637,1,907223.9446952197,639.7912162871789,1424,29,0,353,89
0.8253102727343415,1062,4,1306887.1610434048,1066.8466620762488,1346,45,0,168,83
0.3605419849847883,548,4,488089.4184683854,559.0944083257565,1060,35,0,169,23
0.16977883889611817,1818,1,2626401.622382169,1823.890015543173,1112,35,0,425,60
0.32247143473709494,1887,3,2594142.7086566784,1896.303149602835,1342,19,0,251,55
0.11876367700503186,1931,3,2772020.772197032,1956.260248551187,1213,21,0,319,26
0.44577031870079975,1743,1,2092546.7259635734,1745.243307726083,981,30,0,205,96
0.4753946281337187,1340,4,1384821.241942777,1348.4140622617108,1495,42,0,183,76
0.5842886265023719,1189,0,1567102.0,1189.0,869,14,0,259,94
1.4487522078989705,1443,4,1771057.2209024318,1445.7609966550463,1465,43,0,475,33
1.1231493509730217,813,4,719390.6058731165,816.5614141579075,1380,2,0,186,56
0.8914623564002538,870,0,1029210.0,870.0,1244,40,0,260,69
1.1080112555283583,1394,1,1570660.2351640218,1394.902517907657,1397,32,0,180,43
0.26067642061690444,1877,3,1590124.174485372,1888.508520766475,1480,38,0,185,68
0.8609535042797044,1465,1,2017438.228003208,1466.1615029093082,1316,1,0,121,76
1.0366312722607516,597,2,860062.5125986955,598.9293263222113,1478,21,0,175,59
0.25671029783014243,1070,1,1514192.5728025644,1073.8954417039463,1042,48,0,131,26
1.320989980031467,1677,3,1701101.547351561,1679.2710240390534,1454,39,0,312,98
1.331414596932141,1103,2,1303312.5507932976,1104.5021616892352,1479,27,0,125,82
0.8735190606958152,1777,2,1499941.1238815063,1779.2895894205294,896,41,0,326,25
0.6207057350836107,1100,2,1077848.029556609,1103.2221387478087,1226,18,0,296,70
0.373852982262321,767,1,621127.6025477623,769.6748482624068,1307,27,0,396,55
0.4870183668167545,1595,0,2166010.0,1595.0,1037,39,0,309,61
0.7266441164483037,1977,3,2347637.3536563898,1981.128568486405,1186,44,0,358,46
0.4876662823289325,539,0,549241.0,539.0,928,7,0,200,51
1.0160095732549466,1112,3,1298919.9282172148,1114.9527280834461,1343,8,0,111,30
0.8072894830072934,1539,0,2114586.0,1539.0,908,20,0,257,32
0.5522156777406994,1423,1,1951990.9147136228,1424.8108866522794,1046,26,0,424,44
0.23024268104403808,695,0,1018175.0,695.0,1181,4,0,326,80
0.5715767026055445,764,3,988484.5016258131,769.2486393975199,1233,5,0,310,79
0.5400901584572477,1918,1,2232787.3441811306,1919.8515427180832,1256,20,0,315,22
1.3317506795323735,1485,4,1421043.4047687827,1488.0035652029137,1017,32,0,262,71
1.3675038239890185,806,1,897891.8916911789,806.7312593811131,874,22,0,275,41
1.133296772673924,1119,2,1219392.0619400565,1120.764762812552,1071,33,0,165,59
0.105343987774086,1570,0,2290630.0,1570.0,923,0,0,346,82
